date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:35	10122/10122	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Oct%202016%2012:43:50%20GMT	http://exprostudio.com/html/Finance/css/responsive.css	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/css/responsive.css	(from http://exprostudio.com/html/Finance/index.html)
08:47:36	20106/20106	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js	(from http://exprostudio.com/html/Finance/index.html)
08:47:36	3489/3489	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/logo.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/logo.png	(from http://exprostudio.com/html/Finance/index.html)
08:47:37	65825/65825	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:42:42%20GMT	http://exprostudio.com/html/Finance/index-v2.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/index-v2.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:37	63027/63027	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:44:00%20GMT	http://exprostudio.com/html/Finance/index-v3.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/index-v3.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:37	35977/35977	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:37:52%20GMT	http://exprostudio.com/html/Finance/aboutus.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/aboutus.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:38	51799/51799	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:53:02%20GMT	http://exprostudio.com/html/Finance/services.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/services.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:38	46539/46539	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:51:46%20GMT	http://exprostudio.com/html/Finance/services-v2.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/services-v2.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:38	24670/24670	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:50:56%20GMT	http://exprostudio.com/html/Finance/projects.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/projects.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:39	40311/40311	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:49:16%20GMT	http://exprostudio.com/html/Finance/project-detail.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/project-detail.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:39	28504/28504	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:55:22%20GMT	http://exprostudio.com/html/Finance/team.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/team.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:39	19894/19894	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:53:50%20GMT	http://exprostudio.com/html/Finance/team-detail.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/team-detail.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:40	23471/23471	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:41:18%20GMT	http://exprostudio.com/html/Finance/gallery.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/gallery.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:40	27736/27736	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:48:26%20GMT	http://exprostudio.com/html/Finance/news-list.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/news-list.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:41	27639/27639	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:47:30%20GMT	http://exprostudio.com/html/Finance/news-grid.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/news-grid.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:41	32276/32276	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:46:38%20GMT	http://exprostudio.com/html/Finance/news-detail.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/news-detail.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:41	27188/27188	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:40:54%20GMT	http://exprostudio.com/html/Finance/event-grid.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/event-grid.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:42	27057/27057	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:40:00%20GMT	http://exprostudio.com/html/Finance/event-detail.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/event-detail.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:42	35235/35235	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:39:20%20GMT	http://exprostudio.com/html/Finance/contactus.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/contactus.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:42	25066/25066	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:38:16%20GMT	http://exprostudio.com/html/Finance/carrers.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/carrers.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:43	19190/19190	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:36:56%20GMT	http://exprostudio.com/html/Finance/404.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/404.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:43	4245/4245	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Oct%202016%2021:34:42%20GMT	http://exprostudio.com/html/Finance/commingsoon.html	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/commingsoon.html	(from http://exprostudio.com/html/Finance/index.html)
08:47:44	582/582	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/img-01.svg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/img-01.svg	(from http://exprostudio.com/html/Finance/index.html)
08:47:47	15652/15652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:50%20GMT	http://exprostudio.com/html/Finance/images/team/img-01.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/team/img-01.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:49	23359/23359	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:50%20GMT	http://exprostudio.com/html/Finance/images/team/img-02.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/team/img-02.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:50	15964/15964	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/team/img-03.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/team/img-03.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:53	13323/13323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/projects/img-01.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/projects/img-01.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:53	21937/21937	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/team/img-04.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/team/img-04.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:55	75171/75171	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/img-01.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/img-01.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:55	11954/11954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/projects/img-02.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/projects/img-02.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:55	11853/11853	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/projects/img-03.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/projects/img-03.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:58	13242/13242	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/projects/img-05.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/projects/img-05.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:58	19965/19965	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/projects/img-04.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/projects/img-04.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:59	2683/2683	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-01.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-01.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:47:59	2508/2508	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-02.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-02.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:00	5949/5949	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/brands/img-01.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/brands/img-01.png	(from http://exprostudio.com/html/Finance/index.html)
08:48:00	156582/156582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/slider/img-01.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/slider/img-01.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:00	6574/6574	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/brands/img-02.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/brands/img-02.png	(from http://exprostudio.com/html/Finance/index.html)
08:48:01	6250/6250	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/brands/img-03.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/brands/img-03.png	(from http://exprostudio.com/html/Finance/index.html)
08:48:01	6640/6640	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/brands/img-04.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/brands/img-04.png	(from http://exprostudio.com/html/Finance/index.html)
08:48:02	6184/6184	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-03.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-03.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:02	4120/4120	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-04.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-04.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:02	3859/3859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-05.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-05.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:03	2920/2920	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-06.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-06.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:03	4143/4143	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-07.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-07.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:03	3207/3207	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/thumbs/img-08.jpg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/thumbs/img-08.jpg	(from http://exprostudio.com/html/Finance/index.html)
08:48:04	3162/3162	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/flogo.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/flogo.png	(from http://exprostudio.com/html/Finance/index.html)
08:48:08	23890/23890	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/owl.carousel.min.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/owl.carousel.min.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:10	6823/6823	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/jquery.svgInject.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/jquery.svgInject.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:10	36868/36868	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/vendor/bootstrap.min.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/vendor/bootstrap.min.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:18	95957/95957	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/vendor/jquery-library.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/vendor/jquery-library.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:22	69777/69777	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/chartsloader.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/chartsloader.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:22	21506/21506	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/prettyPhoto.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/prettyPhoto.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:23	3761/3761	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/countTo.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/countTo.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:24	1478/1478	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/appear.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/appear.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:24	12038/12038	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/parallax.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/parallax.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:27	14796/14796	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/main.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/main.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:28	119970/119970	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/isotope.pkgd.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/isotope.pkgd.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:31	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.eot	(from http://exprostudio.com/html/Finance/css/bootstrap.min.css)
08:48:32	18028/18028	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.woff2	(from http://exprostudio.com/html/Finance/css/bootstrap.min.css)
08:48:34	63597/63597	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/js/gmap3.js	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/js/gmap3.js	(from http://exprostudio.com/html/Finance/index.html)
08:48:34	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/glyphicons-halflings-regulard41d.eot	(from http://exprostudio.com/html/Finance/css/bootstrap.min.css)
08:48:34	276912/276912	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/img-02.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/img-02.png	(from http://exprostudio.com/html/Finance/index.html)
08:48:35	23424/23424	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.woff	(from http://exprostudio.com/html/Finance/css/bootstrap.min.css)
08:48:37	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.svg	(from http://exprostudio.com/html/Finance/css/bootstrap.min.css)
08:48:39	45404/45404	---M--	200	added ('OK')	font/ttf	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/glyphicons-halflings-regular.ttf	(from http://exprostudio.com/html/Finance/css/bootstrap.min.css)
08:48:48	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/fontawesome-webfont.eot?v=4.6.1	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/fontawesome-webfont914c.eot	(from http://exprostudio.com/html/Finance/css/font-awesome.min.css)
08:48:50	70728/70728	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/fontawesome-webfont914c.woff2	(from http://exprostudio.com/html/Finance/css/font-awesome.min.css)
08:48:50	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/fontawesome-webfontd41d.eot	(from http://exprostudio.com/html/Finance/css/font-awesome.min.css)
08:48:53	386421/386421	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/fontawesome-webfont.svg?v=4.6.1	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/fontawesome-webfont914c.svg	(from http://exprostudio.com/html/Finance/css/font-awesome.min.css)
08:48:55	2384/2384	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/icomoon.eot?9e5tpn	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/icomoonebc0.eot	(from http://exprostudio.com/html/Finance/css/icomoon.css)
08:48:55	2220/2220	---M--	200	added ('OK')	font/ttf	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/icomoon.ttf?9e5tpn	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/icomoonebc0.ttf	(from http://exprostudio.com/html/Finance/css/icomoon.css)
08:48:56	2296/2296	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/icomoon.woff?9e5tpn	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/icomoonebc0.woff	(from http://exprostudio.com/html/Finance/css/icomoon.css)
08:48:56	89076/89076	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/fontawesome-webfont.woff?v=4.6.1	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/fontawesome-webfont914c.woff	(from http://exprostudio.com/html/Finance/css/font-awesome.min.css)
08:48:56	5389/5389	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/fonts/icomoon.svg?9e5tpn	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/fonts/icomoonebc0.svg	(from http://exprostudio.com/html/Finance/css/icomoon.css)
08:48:57	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2022:49:49%20GMT	http://exprostudio.com/html/Finance/css/grabbing.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/css/grabbing.png	(from http://exprostudio.com/html/Finance/css/owl.carousel.css)
08:48:57	6682/6682	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/sprite.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/sprite.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:48:58	1097/1097	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_x.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_x.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:48:58	1162/1162	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_y.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_y.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:48:58	1358/1358	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_next.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:48:58	1376/1376	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/sprite_prev.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:48:59	1537/1537	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/default_thumb.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:48:59	6331/6331	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/default/loader.gif	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:49:00	4099/4099	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/light_rounded/sprite.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
08:49:00	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202016%2012:43:51%20GMT	http://exprostudio.com/html/Finance/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/morgansng/exprostudio.com/html/Finance/images/prettyPhoto/light_rounded/btnNext.png	(from http://exprostudio.com/html/Finance/css/prettyPhoto.css)
